,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,popularity
17202,238840,0.0896,0.665,0.612,0.0,10,0.22,-7.14,0,0.496,84.005,4,0.3,0
3116,212472,0.669,0.8540000000000001,0.578,1.1e-06,5,0.0844,-8.824,1,0.0889,137.025,4,0.306,0
10406,213600,0.00796,0.6990000000000001,0.94,6.84e-06,4,0.0327,-3.482,0,0.257,127.93,4,0.4679999999999999,0
10239,366133,0.728,0.377,0.562,0.225,3,0.16,-7.127000000000001,1,0.0554,182.437,4,0.498,0
5066,157146,0.763,0.742,0.503,0.0,10,0.128,-7.474,1,0.0309,112.825,4,0.856,0
4802,236400,0.928,0.669,0.0711,0.938,7,0.107,-20.716,0,0.0288,100.0,4,0.0446,0
9089,240493,0.0054,0.895,0.522,0.347,6,0.122,-12.866,0,0.133,98.478,4,0.2689999999999999,0
2080,203240,0.5660000000000001,0.575,0.764,1.07e-05,4,0.0692,-7.447999999999999,1,0.0746,123.821,4,0.536,0
12262,222386,0.00122,0.5429999999999999,0.8290000000000001,0.0397,11,0.0863,-4.97,1,0.0569,151.936,4,0.519,0
9886,181285,0.743,0.43,0.8740000000000001,0.0,8,0.425,-4.571000000000001,1,0.27,140.945,4,0.391,0
216,272546,0.743,0.696,0.728,0.0537,7,0.0835,-6.937,1,0.034,124.092,4,0.963,0
16105,345173,0.00864,0.8220000000000001,0.7040000000000001,0.627,3,0.0633,-8.242,0,0.0374,125.999,4,0.255,1
9854,203909,0.477,0.7170000000000001,0.432,0.000504,10,0.0766,-8.747,1,0.236,69.096,4,0.617,0
11023,242848,0.502,0.478,0.5,0.0,1,0.241,-7.835,0,0.479,172.864,4,0.171,0
9485,243693,0.0129,0.615,0.7509999999999999,0.5920000000000001,10,0.24,-7.38,0,0.0321,123.741,4,0.531,0
5797,213440,0.614,0.49,0.5920000000000001,0.713,0,0.136,-13.54,1,0.0405,126.62,4,0.28,0
16255,164707,0.0042,0.589,0.698,0.0,0,0.111,-5.638999999999999,1,0.0314,126.03,4,0.593,0
15966,119800,0.579,0.518,0.7170000000000001,0.0,0,0.198,-10.014,1,0.06,92.492,4,0.921,1
18641,216266,0.0302,0.91,0.401,0.000159,1,0.0801,-9.552,1,0.0855,135.994,4,0.8240000000000001,1
5267,143373,0.569,0.503,0.208,0.000122,2,0.1119999999999999,-16.204,1,0.0284,91.758,4,0.387,0
403,211666,0.29,0.632,0.556,0.0215,9,0.0779,-10.138,1,0.0288,104.996,4,0.633,0
16257,328506,0.45,0.401,0.364,0.0503,5,0.162,-10.836,1,0.033,129.56799999999998,4,0.2239999999999999,0
11380,176346,0.416,0.7040000000000001,0.423,0.0,8,0.0607,-6.792000000000001,1,0.0862,113.962,4,0.451,0
18076,125906,0.6759999999999999,0.713,0.478,0.904,0,0.1159999999999999,-15.842,1,0.0755,108.86,4,0.124,0
7485,217933,0.0062299999999999,0.735,0.482,0.0144,8,0.4479999999999999,-9.445,1,0.139,181.995,4,0.315,1
5470,255400,0.188,0.775,0.861,4.2e-06,0,0.1989999999999999,-7.113,1,0.0295,98.649,4,0.964,0
18830,159645,0.893,0.5,0.151,6.54e-05,11,0.111,-16.107,1,0.0348,113.969,4,0.3,0
18198,268292,0.322,0.763,0.5379999999999999,0.83,0,0.118,-8.865,0,0.0366,122.986,4,0.069,0
7432,254466,0.1639999999999999,0.652,0.809,0.0,5,0.175,-5.276,1,0.17,94.786,4,0.512,0
8888,172133,0.163,0.738,0.718,0.0,1,0.207,-5.777,0,0.0414,125.047,4,0.685,1
16364,158573,0.877,0.611,0.479,6.5e-06,5,0.106,-8.074,0,0.1169999999999999,82.366,4,0.79,0
8652,208253,0.051,0.7,0.938,0.0521,2,0.0912,-1.935,1,0.0726,159.98,4,0.316,0
1834,195620,0.302,0.759,0.642,0.00121,5,0.123,-10.477,0,0.061,120.01,4,0.716,0
4627,161880,0.374,0.78,0.66,0.0,8,0.0951,-5.4510000000000005,0,0.1939999999999999,160.06799999999998,4,0.509,1
17906,201799,0.275,0.504,0.821,0.0,8,0.0418,-3.3560000000000003,1,0.0598,155.131,4,0.4579999999999999,1
5238,170200,0.8640000000000001,0.626,0.28,0.00175,3,0.165,-14.833,1,0.0332,132.389,4,0.7759999999999999,0
11281,139680,0.818,0.688,0.4029999999999999,0.0,1,0.118,-9.63,0,0.226,152.903,4,0.6890000000000001,0
4503,120000,0.0184,0.507,0.434,0.103,7,0.387,-9.529,1,0.4,82.755,4,0.342,0
8301,208200,0.715,0.3829999999999999,0.489,1.85e-06,8,0.0856,-8.334,1,0.0343,131.377,4,0.387,0
3959,297600,0.741,0.527,0.782,0.545,8,0.153,-8.734,1,0.0417,87.34700000000001,4,0.961,0
13978,198653,0.0028699999999999,0.495,0.883,2.26e-05,6,0.0978,-4.722,1,0.0402,135.899,4,0.642,0
2534,256026,0.000278,0.562,0.959,0.534,3,0.17,-5.287999999999999,1,0.0543,115.406,4,0.711,0
12686,280878,0.342,0.481,0.396,0.309,1,0.121,-8.154,0,0.166,88.415,4,0.405,0
17930,203911,0.0718,0.631,0.624,0.0,1,0.145,-5.504,1,0.0597,179.925,4,0.392,0
7666,212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.2289999999999999,95.948,4,0.591,1
16759,108826,0.799,0.439,0.8590000000000001,0.7859999999999999,3,0.278,-4.847,1,0.0419,131.657,4,0.8420000000000001,0
1802,204160,0.7,0.4379999999999999,0.653,0.0,9,0.944,-7.2,1,0.36,108.36,1,0.311,0
11511,213920,0.247,0.342,0.527,0.0,7,0.299,-4.98,1,0.0275,172.252,4,0.355,0
11813,207430,0.346,0.8490000000000001,0.843,0.0,2,0.0868,-3.2460000000000004,1,0.363,139.939,4,0.5,0
17081,260728,0.37,0.564,0.812,0.0,7,0.0972,-1.473,0,0.276,139.858,4,0.3929999999999999,0
16881,175517,0.173,0.315,0.563,0.000242,9,0.0673,-9.671,1,0.354,179.484,4,0.147,1
1840,217783,0.417,0.521,0.348,4.33e-05,5,0.11,-10.12,0,0.145,94.804,4,0.622,0
13806,198186,0.0643,0.755,0.838,1.59e-05,7,0.118,-4.5,0,0.0687,126.877,4,0.473,1
18201,206065,0.172,0.748,0.7040000000000001,0.000298,0,0.369,-6.718,0,0.0951,122.039,4,0.466,0
9049,201660,0.297,0.752,0.488,9.11e-06,6,0.0936,-7.05,1,0.0705,136.041,4,0.5329999999999999,1
14257,200730,0.235,0.536,0.672,0.0,5,0.0872,-5.367000000000001,0,0.118,124.756,5,0.6409999999999999,0
1075,241600,0.368,0.54,0.677,0.0,9,0.2239999999999999,-6.349,1,0.0286,98.339,4,0.748,0
10331,247866,0.502,0.4,0.82,0.0,0,0.7120000000000001,-5.235,0,0.103,83.415,4,0.3979999999999999,1
2201,300666,0.118,0.648,0.741,0.000802,2,0.0645,-8.568,1,0.0658,105.794,4,0.8290000000000001,0
4640,204746,0.0752,0.525,0.894,0.000124,11,0.107,-6.534,1,0.545,78.782,4,0.487,0
2512,178266,0.00561,0.237,0.8420000000000001,0.000882,0,0.294,-4.05,0,0.093,89.744,4,0.602,0
10821,271304,0.111,0.821,0.488,0.0333,1,0.091,-8.744,1,0.0402,115.021,4,0.3289999999999999,0
2026,128573,0.8690000000000001,0.504,0.525,0.0,10,0.0894,-7.636,1,0.0455,83.734,4,0.927,0
3552,280000,0.297,0.594,0.534,0.188,0,0.0645,-7.535,1,0.0333,89.959,4,0.355,0
16023,244213,0.527,0.634,0.433,0.0,4,0.069,-7.896,1,0.0579999999999999,75.961,4,0.247,0
13155,187500,0.0212,0.7040000000000001,0.738,0.359,1,0.0667,-4.963,0,0.0358,128.007,4,0.909,0
9930,204700,0.228,0.635,0.713,0.0,11,0.0506,-6.909,1,0.0937,179.864,4,0.7490000000000001,1
13435,209273,0.544,0.515,0.479,0.00598,3,0.191,-7.457999999999999,1,0.0261,88.964,4,0.284,1
5907,223583,0.235,0.701,0.512,5.07e-06,0,0.135,-6.869,0,0.0969,91.947,4,0.6629999999999999,1
17778,185919,0.741,0.5920000000000001,0.5579999999999999,0.002,10,0.0967,-9.067,1,0.253,104.243,4,0.302,0
14694,193546,0.0331,0.615,0.597,1.33e-06,5,0.0853,-6.3420000000000005,1,0.03,77.032,4,0.825,0
11513,230640,0.35,0.391,0.649,0.0001,3,0.238,-6.935,0,0.0395,173.24900000000002,4,0.201,1
16985,309600,0.727,0.56,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999998,4,0.212,1
6296,246306,0.0037799999999999,0.609,0.674,0.000302,9,0.129,-6.506,0,0.0355,127.541,4,0.743,0
4660,193613,0.15,0.703,0.868,0.132,7,0.104,-4.6610000000000005,0,0.0291,121.03,4,0.733,1
3498,217298,0.51,0.629,0.642,0.0,1,0.25,-8.882,0,0.307,91.127,4,0.711,0
16994,198146,0.904,0.363,0.129,1.52e-06,0,0.157,-14.304,1,0.0322,80.367,3,0.147,1
14884,216720,0.0016,0.512,0.884,0.00215,6,0.0763,-5.659,0,0.168,154.019,4,0.649,0
7731,199040,0.0987,0.721,0.508,0.0,9,0.3289999999999999,-10.564,1,0.363,176.018,4,0.557,0
3416,177431,0.0139999999999999,0.6609999999999999,0.902,0.0,10,0.085,-3.053,0,0.283,124.055,4,0.188,0
3488,199013,0.051,0.716,0.621,0.0,11,0.307,-6.626,0,0.22,142.08700000000002,4,0.644,1
13491,216764,0.0364,0.718,0.693,0.447,1,0.125,-8.227,1,0.0544,97.974,4,0.755,0
14446,158053,0.541,0.757,0.501,0.0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91,0
10146,264520,0.00104,0.614,0.879,0.0043799999999999,0,0.41,-4.422,1,0.0559999999999999,131.092,4,0.407,0
14376,124235,0.206,0.594,0.493,0.745,4,0.119,-9.432,1,0.295,75.285,1,0.5529999999999999,0
2886,235933,0.00223,0.53,0.647,0.485,0,0.4539999999999999,-11.220999999999998,1,0.0327,154.81799999999998,4,0.726,0
6715,207192,0.366,0.746,0.765,0.00156,3,0.0799,-5.487,1,0.054,154.971,5,0.972,0
15846,257839,0.0654,0.664,0.705,0.0,1,0.115,-4.972,0,0.0382,122.017,4,0.477,1
4651,209320,0.00261,0.762,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608,1
7882,183994,0.237,0.763,0.6809999999999999,0.000363,0,0.0917,-7.291,1,0.0338,120.025,4,0.2269999999999999,0
2907,239959,0.0772,0.72,0.821,0.15,4,0.664,-5.257000000000001,1,0.108,115.403,4,0.893,0
14430,295533,0.0135,0.794,0.831,1.12e-06,8,0.11,-9.235,1,0.331,172.407,4,0.3279999999999999,1
5186,173960,0.703,0.3339999999999999,0.31,1.27e-05,2,0.2789999999999999,-9.126,1,0.0295,109.171,4,0.48,0
9214,218506,0.0577,0.878,0.711,0.00635,4,0.922,-12.924,1,0.335,98.332,4,0.718,0
11622,288733,0.145,0.542,0.5589999999999999,7.81e-06,1,0.68,-9.177,1,0.384,106.752,4,0.281,0
10865,184826,0.0252,0.657,0.588,0.0,8,0.087,-6.005,1,0.0272,118.022,4,0.105,0
11973,206280,0.6579999999999999,0.588,0.33,1.15e-06,0,0.085,-14.948,0,0.0934,99.968,4,0.231,0
9268,283880,0.474,0.853,0.76,0.00113,6,0.108,-5.646,1,0.0832,109.998,4,0.901,0
9083,383600,0.00302,0.804,0.782,0.0872,6,0.662,-6.224,0,0.0606,116.806,4,0.346,0
8341,219952,0.248,0.5329999999999999,0.604,0.0106,7,0.103,-8.586,1,0.039,127.015,4,0.441,0
18346,272742,0.487,0.527,0.366,0.0023,10,0.11,-10.943,1,0.0277,98.994,4,0.2339999999999999,1
14972,237573,0.000439,0.509,0.8170000000000001,5.56e-06,10,0.0947,-5.472,0,0.0502,155.19899999999998,4,0.597,0
14366,124000,0.248,0.879,0.473,0.1169999999999999,8,0.114,-8.478,0,0.42,127.352,4,0.632,0
5723,170307,0.0775,0.5710000000000001,0.841,1.55e-05,3,0.114,-5.2620000000000005,0,0.055,131.004,4,0.52,0
9885,201639,0.0506,0.7020000000000001,0.843,0.0,7,0.1,-4.06,0,0.106,109.91,4,0.55,0
8382,169218,0.0711,0.754,0.846,6.11e-06,5,0.132,-4.901,0,0.0716,103.963,4,0.649,0
12992,198400,0.0605,0.8690000000000001,0.887,0.0,0,0.148,-4.505,1,0.0993,129.221,4,0.784,0
9673,202626,0.00298,0.583,0.926,0.00101,0,0.121,-3.2960000000000003,1,0.0318,99.988,4,0.2,0
5307,150146,0.726,0.669,0.357,0.0,5,0.113,-12.175999999999998,1,0.0338,86.147,4,0.77,0
10185,221653,0.0543,0.777,0.779,0.0,0,0.636,-4.449,0,0.0972,94.023,4,0.768,1
18811,216186,0.2739999999999999,0.4039999999999999,0.48,8.63e-06,9,0.132,-8.906,0,0.0303,129.162,3,0.2,1
5438,161800,0.634,0.544,0.3329999999999999,0.000632,4,0.102,-11.028,1,0.0272,134.638,4,0.183,0
4422,107405,0.451,0.616,0.261,0.4,6,0.185,-15.326,0,0.466,144.239,4,0.302,0
13842,217053,0.0735,0.622,0.586,7.41e-06,3,0.0803,-6.2410000000000005,0,0.0356,145.08,4,0.434,0
10123,196906,0.148,0.5489999999999999,0.407,0.0,7,0.1009999999999999,-8.481,1,0.0269,149.753,4,0.3829999999999999,0
18304,252534,0.247,0.262,0.606,0.0,8,0.125,-6.646,1,0.0484,189.857,4,0.275,1
15103,218295,0.135,0.5479999999999999,0.8390000000000001,0.0,6,0.102,-2.371,1,0.0644,98.932,4,0.314,1
13034,227999,0.3389999999999999,0.882,0.7290000000000001,0.0009939999999999,4,0.301,-5.093999999999999,0,0.23,100.006,4,0.477,0
8433,209302,2.3800000000000003e-05,0.433,0.973,1.79e-06,8,0.0813,-4.82,1,0.145,171.955,4,0.298,0
8473,265906,1.84e-05,0.302,0.8190000000000001,0.000416,11,0.0568,-11.364,0,0.0824,102.048,4,0.309,0
8575,238266,0.22,0.71,0.799,0.000602,6,0.349,-4.897,1,0.0328,120.372,4,0.725,1
17494,249040,0.00439,0.643,0.905,0.0,11,0.253,-3.263,0,0.0335,114.117,4,0.265,0
9481,185400,0.0317,0.7829999999999999,0.67,0.0049299999999999,10,0.108,-6.25,1,0.0377,130.002,4,0.944,0
7074,344618,0.114,0.478,0.769,0.906,8,0.098,-9.144,1,0.141,148.749,1,0.291,0
16094,190185,0.000704,0.657,0.8270000000000001,0.00534,5,0.065,-4.0360000000000005,1,0.0734,145.889,4,0.69,0
8177,219080,0.141,0.7490000000000001,0.907,0.0,6,0.108,-3.168,1,0.0638,124.958,4,0.68,1
15493,139200,0.3289999999999999,0.7959999999999999,0.565,0.0,8,0.102,-7.631,0,0.128,100.003,4,0.547,0
5577,181960,0.6809999999999999,0.765,0.491,0.0145,8,0.104,-8.685,0,0.311,94.949,4,0.353,0
3331,193480,0.118,0.81,0.5579999999999999,5.42e-06,2,0.0779,-7.252999999999999,0,0.0516,146.849,4,0.639,0
5737,211533,0.000985,0.64,0.939,0.483,4,0.0867,-6.843999999999999,1,0.0463,126.036,4,0.311,0
8769,223064,0.0275,0.792,0.7040000000000001,2.6e-05,2,0.1159999999999999,-5.6370000000000005,1,0.179,154.938,4,0.38,0
9107,226040,0.0724,0.787,0.8290000000000001,0.0,7,0.0741,-12.218,1,0.25,110.182,4,0.7979999999999999,0
18459,233832,0.0293,0.726,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733,0
13762,211567,0.64,0.536,0.426,5.88e-06,7,0.147,-10.446,1,0.123,135.872,4,0.375,1
8515,270626,0.00966,0.853,0.6809999999999999,5.7100000000000006e-05,0,0.0233,-5.003,1,0.0888,115.004,4,0.93,0
575,238200,0.00864,0.509,0.935,1.17e-06,6,0.255,-3.633,1,0.0493,148.062,4,0.501,0
1692,261546,0.1159999999999999,0.52,0.7170000000000001,0.0,6,0.249,-3.006,0,0.389,135.55,5,0.7040000000000001,0
8556,207680,0.291,0.866,0.347,7.01e-06,7,0.109,-9.553,0,0.0685,110.063,4,0.616,1
15720,175493,0.0438,0.634,0.8490000000000001,0.0,0,0.363,-7.075,1,0.105,156.004,4,0.919,1
11198,222914,0.203,0.6629999999999999,0.7,0.0003129999999999,1,0.129,-5.814,1,0.045,109.993,4,0.351,0
6236,234293,0.0915,0.778,0.88,0.0,1,0.1009999999999999,-3.395,1,0.0418,140.002,4,0.642,0
3744,192013,0.975,0.29,0.0423,0.000192,10,0.155,-19.03,0,0.036,58.017,4,0.0384,0
5916,184622,0.948,0.254,0.0829,0.907,8,0.0721,-23.6,0,0.0344,104.721,4,0.0572,0
12416,225213,0.00949,0.29,0.889,0.0,1,0.0821,-2.611,1,0.159,98.835,4,0.6509999999999999,1
5060,177866,0.597,0.648,0.449,0.8959999999999999,0,0.0537,-10.970999999999998,1,0.0416,117.197,4,0.974,0
14062,214626,0.000601,0.478,0.903,0.0,11,0.124,-5.35,1,0.14,173.967,4,0.736,0
9196,286200,0.0839,0.818,0.629,0.0152,4,0.0567,-6.627999999999999,1,0.211,97.407,4,0.882,0
11582,264907,0.318,0.7440000000000001,0.6859999999999999,0.0,8,0.0754,-6.246,1,0.217,80.984,4,0.341,0
3810,262608,0.263,0.831,0.902,0.0,1,0.235,-3.135,1,0.0493,112.021,4,0.97,0
7460,179404,0.088,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,1
12209,201280,0.02,0.6890000000000001,0.828,2.24e-05,4,0.248,-3.872,0,0.0556,121.051,4,0.239,0
18176,192731,0.0308,0.518,0.7240000000000001,0.0,8,0.1159999999999999,-6.327000000000001,1,0.0839,121.884,4,0.3339999999999999,1
16495,187026,0.0085,0.691,0.716,9.06e-06,7,0.263,-5.985,1,0.0351,112.035,4,0.507,1
16723,255626,0.0315,0.573,0.865,2.89e-05,7,0.342,-3.736,0,0.0395,115.63,4,0.557,0
7689,179423,0.71,0.6459999999999999,0.648,0.00316,3,0.108,-8.602,1,0.0372,75.00399999999999,4,0.466,1
4643,217946,0.0403,0.836,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,1
7786,178560,0.648,0.711,0.5760000000000001,0.00226,7,0.0528,-8.783999999999999,0,0.0305,120.116,4,0.645,0
10868,234106,0.104,0.529,0.607,0.0,6,0.0631,-6.781000000000001,1,0.0574,101.966,4,0.238,1
10824,305546,0.578,0.853,0.405,0.858,4,0.093,-11.628,1,0.0484,122.007,3,0.0758,0
7341,266520,0.0883,0.75,0.495,0.0,5,0.217,-7.611000000000001,0,0.106,123.032,4,0.4529999999999999,0
1306,180866,0.579,0.645,0.653,0.0,9,0.0726,-7.183,1,0.0629,138.498,4,0.868,0
10618,179533,0.0142,0.586,0.564,0.0,7,0.131,-5.573,1,0.0738,172.037,4,0.161,1
16201,192973,0.4429999999999999,0.7929999999999999,0.412,7.43e-05,2,0.2189999999999999,-9.305,1,0.364,135.937,4,0.307,1
7030,186355,0.021,0.578,0.8140000000000001,0.0,6,0.0948,-2.463,0,0.165,89.992,4,0.5479999999999999,0
766,249653,0.242,0.49,0.723,0.0,4,0.371,-9.699,1,0.0408,119.022,4,0.485,0
17520,154753,0.000235,0.755,0.591,0.873,2,0.0732,-9.799,1,0.0567,138.007,4,0.153,0
15289,144024,0.297,0.645,0.317,0.511,6,0.161,-11.372,0,0.103,100.044,4,0.0767,0
10672,257200,0.0117,0.421,0.7909999999999999,1.4800000000000002e-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499,1
12003,190931,0.423,0.665,0.6990000000000001,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585,0
11170,75789,0.456,0.816,0.216,0.0901,0,0.151,-13.550999999999998,1,0.652,75.972,4,0.972,0
12564,218052,0.0123,0.7979999999999999,0.952,0.422,7,0.0876,-4.428999999999999,1,0.0498,124.961,4,0.534,0
15534,238657,0.158,0.767,0.625,0.0,5,0.16,-3.533,0,0.24,144.92700000000002,4,0.647,1
4087,201361,0.181,0.7659999999999999,0.664,8.3e-06,11,0.138,-4.171,1,0.121,145.054,4,0.584,0
11220,221213,0.152,0.698,0.961,0.0,11,0.114,-5.1770000000000005,0,0.0889,122.185,4,0.935,0
5294,140960,0.31,0.521,0.718,0.0,2,0.0648,-9.102,1,0.0324,151.216,4,0.8490000000000001,0
7054,208290,0.532,0.892,0.779,9.4e-06,9,0.0688,-6.607,1,0.0945,124.017,4,0.927,0
4768,190866,0.0617,0.6459999999999999,0.6579999999999999,0.0,7,0.0692,-4.678,1,0.052,92.001,4,0.44,0
9215,274840,0.00116,0.7659999999999999,0.52,0.0189,7,0.3,-9.371,1,0.105,79.83800000000001,4,0.556,0
15815,230226,0.0285,0.573,0.7390000000000001,0.0,0,0.111,-5.74,1,0.129,97.085,4,0.451,1
12450,163201,0.00185,0.408,0.908,0.212,11,0.355,-4.6530000000000005,0,0.0625,84.01799999999999,4,0.484,0
4998,177626,0.618,0.7979999999999999,0.312,0.0,11,0.144,-16.142,0,0.075,135.395,4,0.3879999999999999,0
3357,243333,0.466,0.5379999999999999,0.6459999999999999,0.0,7,0.0444,-6.671,0,0.0395,158.44799999999998,4,0.97,0
11795,121346,0.073,0.754,0.342,0.0,10,0.193,-8.677,0,0.0991,128.981,4,0.423,1
15303,401786,0.797,0.674,0.545,2.56e-06,11,0.382,-7.712999999999999,0,0.0563,104.496,4,0.705,0
15194,232936,0.0398,0.294,0.6970000000000001,0.00011,6,0.136,-6.029,1,0.128,160.566,4,0.183,1
763,188986,0.079,0.742,0.833,0.0,2,0.384,-6.462999999999999,1,0.115,113.375,4,0.816,1
7278,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376,1
10066,200173,0.6459999999999999,0.725,0.273,1.16e-06,8,0.0401,-13.439,1,0.0615,176.192,3,0.926,0
12265,170302,0.5920000000000001,0.655,0.785,0.0355,7,0.11,-7.089,1,0.172,124.918,4,0.226,0
11223,179000,0.39,0.738,0.855,0.0,10,0.152,-7.565,0,0.209,97.091,4,0.922,0
4611,252373,0.392,0.688,0.569,0.000175,10,0.12,-7.007000000000001,0,0.0375,109.041,4,0.359,0
2282,232280,0.0986,0.607,0.795,0.0,0,0.059,-5.1370000000000005,1,0.0496,81.298,4,0.815,0
7364,130293,0.5770000000000001,0.67,0.7240000000000001,0.0,11,0.789,-4.141,1,0.361,145.105,4,0.285,1
838,224893,0.0307,0.774,0.8029999999999999,0.0,0,0.347,-4.959,1,0.0877,117.778,4,0.813,0
5078,148600,0.8109999999999999,0.622,0.648,0.000212,1,0.146,-8.825,1,0.0308,114.055,4,0.8079999999999999,0
27,176346,2.64e-05,0.38,0.988,7.859999999999999e-05,1,0.368,-2.042,1,0.0639,186.113,4,0.769,1
13791,309389,0.00357,0.7829999999999999,0.6859999999999999,0.0987,6,0.123,-6.973,0,0.071,127.981,4,0.831,0
2392,358426,0.0415,0.389,0.889,0.0,9,0.4629999999999999,-6.546,1,0.0442,171.12099999999998,4,0.524,0
17291,187600,0.13,0.7490000000000001,0.484,0.1369999999999999,5,0.0501,-9.944,1,0.0484,167.084,4,0.939,1
10253,235543,0.308,0.684,0.8059999999999999,0.311,0,0.239,-8.656,1,0.0307,94.731,4,0.961,0
71,215151,0.266,0.8170000000000001,0.74,0.0,11,0.0992,-4.566,0,0.283,130.04,4,0.674,1
2052,119840,0.539,0.731,0.606,0.0,8,0.418,-8.092,0,0.0735,170.831,4,0.964,0
6277,211960,0.0311,0.654,0.726,6.35e-05,10,0.0618,-3.803,0,0.0401,103.987,4,0.728,1
14757,253110,0.0031,0.475,0.7829999999999999,0.0,0,0.143,-4.149,0,0.0431,99.197,4,0.557,0
17940,203453,0.104,0.53,0.7070000000000001,0.0,10,0.105,-5.516,1,0.203,109.827,4,0.696,1
10732,89280,0.79,0.495,0.296,0.946,0,0.111,-9.488,1,0.0997,69.707,4,0.843,0
3058,215068,0.0941,0.86,0.705,0.0,8,0.294,-7.412999999999999,0,0.16,109.985,4,0.352,0
16464,192223,0.5770000000000001,0.669,0.42,2.22e-06,10,0.0998,-12.441,1,0.373,159.88,4,0.573,1
12619,177000,0.00381,0.7759999999999999,0.774,6.670000000000001e-05,7,0.0818,-5.702000000000001,1,0.069,120.003,4,0.337,0
12545,181052,0.0137,0.713,0.855,0.000543,10,0.111,-3.768,0,0.0417,119.902,4,0.62,1
3356,219866,0.238,0.948,0.59,0.0,11,0.0449,-4.994,0,0.0547,132.309,4,0.965,0
16159,343099,0.0367,0.85,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718,1
4321,235545,0.568,0.851,0.541,0.0,0,0.13,-6.825,1,0.0505,124.959,4,0.4479999999999999,1
2393,238533,0.00456,0.6920000000000001,0.912,0.00273,9,0.0616,-7.733,1,0.0513,104.862,4,0.642,0
17679,184571,0.0579999999999999,0.627,0.8370000000000001,0.000567,1,0.3279999999999999,-7.162000000000001,1,0.36,105.105,4,0.504,0
14427,214746,0.281,0.7879999999999999,0.674,0.033,2,0.0892,-8.392000000000001,1,0.0537,94.997,4,0.8640000000000001,0
8280,278373,0.108,0.359,0.648,0.0135,3,0.0555,-7.06,1,0.035,111.733,4,0.133,1
18277,202186,0.0261,0.659,0.662,3.46e-06,1,0.0689,-3.15,0,0.0807,169.915,4,0.407,0
11253,234240,0.0139999999999999,0.6679999999999999,0.73,0.405,9,0.546,-6.595,0,0.0235,107.981,4,0.611,0
10813,441246,0.0009019999999999,0.8009999999999999,0.759,0.934,1,0.0857,-9.477,1,0.057,120.003,4,0.159,0
4582,372706,0.0203,0.3779999999999999,0.691,0.0,10,0.4,-5.308,0,0.461,75.16199999999999,4,0.226,1
5780,244840,0.159,0.49,0.4629999999999999,0.0771,9,0.1169999999999999,-8.455,1,0.0326,125.989,4,0.409,0
16423,184920,0.0425,0.6459999999999999,0.58,0.531,9,0.0836,-10.106,1,0.0517,121.984,4,0.412,0
4305,193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475,1
16286,243733,0.2239999999999999,0.473,0.46,0.4029999999999999,4,0.0802,-10.936,1,0.0263,141.011,4,0.428,0
14338,202962,0.00422,0.792,0.4539999999999999,0.0,9,0.285,-6.752999999999999,1,0.4579999999999999,161.993,4,0.674,1
14717,150933,0.212,0.782,0.544,0.106,4,0.179,-5.448,1,0.0306,90.562,4,0.753,0
2280,243066,0.5760000000000001,0.7240000000000001,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,130.439,4,0.324,1
2659,153704,0.024,0.536,0.6890000000000001,0.19,6,0.0579,-5.782,1,0.0463,89.109,4,0.17,0
17541,198600,8.08e-05,0.715,0.732,0.948,10,0.4639999999999999,-8.971,0,0.0565,99.036,4,0.0448,0
2875,186626,0.5920000000000001,0.5920000000000001,0.495,0.0181,5,0.353,-10.222,1,0.0402,93.458,4,0.5489999999999999,0
1060,257373,0.12,0.628,0.8290000000000001,0.0,2,0.0969999999999999,-5.484,1,0.0293,110.377,4,0.503,1
8723,158769,0.0987,0.955,0.492,0.0,8,0.417,-8.443999999999999,1,0.395,130.062,4,0.904,0
2243,226293,0.159,0.564,0.911,4.36e-05,2,0.118,-5.39,1,0.0536,173.938,4,0.5820000000000001,1
2066,161613,0.16,0.46,0.708,0.0,10,0.185,-9.835,1,0.0977,194.95,4,0.542,0
5308,162693,0.302,0.428,0.32,1.22e-05,9,0.074,-15.107,1,0.0291,105.765,4,0.5720000000000001,0
15696,245386,0.0035399999999999,0.436,0.899,0.865,10,0.109,-8.325,1,0.0318,144.93,4,0.611,0
5417,245733,0.424,0.647,0.233,0.0014199999999999,7,0.0914,-13.15,1,0.0361,165.928,4,0.4029999999999999,0
